,Carpet Area,Super Area,Chennai,Delhi,Hyderabad,Kolkata,Mumbai,Semi-Furnished,Unfurnished,Bachelors/Family,Family,Contact Builder,Contact Owner,BHK,Size,Bathroom,0,0
326,1,0,0,0,0,1,0,0,1,1,0,0,1,2,800,2,5.0,93
327,1,0,0,0,0,1,0,0,0,0,0,0,0,1,300,1,6.0,91
328,1,0,0,0,0,1,0,0,1,1,0,0,1,2,650,1,5.0,92
329,0,1,0,0,0,1,0,0,0,1,0,0,1,1,600,1,5.0,12
330,0,1,0,0,0,1,0,0,1,1,0,0,1,1,350,1,6.0,93
331,1,0,0,0,0,1,0,0,1,0,0,0,1,1,500,1,6.0,13
332,0,1,0,0,0,1,0,0,1,1,0,0,1,1,400,1,6.0,11
333,0,1,0,0,0,1,0,1,0,1,0,0,1,3,1750,3,5.0,93
334,0,1,0,0,0,1,0,0,1,1,0,0,1,3,1600,2,5.0,33
335,1,0,0,0,0,1,0,1,0,1,0,0,0,1,300,1,6.0,92
336,0,1,0,0,0,1,0,1,0,1,0,0,1,2,1100,2,6.0,13
337,0,1,0,0,0,1,0,0,1,1,0,0,1,2,830,1,6.0,93
338,1,0,0,0,0,1,0,1,0,1,0,0,1,2,600,2,5.0,92
339,0,1,0,0,0,1,0,0,1,0,0,0,1,1,500,2,6.0,12
340,1,0,0,0,0,1,0,0,1,1,0,0,1,2,900,1,6.0,12
341,1,0,0,0,0,1,0,0,1,0,1,0,1,2,1250,2,6.0,91
342,1,0,0,0,0,1,0,0,1,0,0,0,0,2,700,1,6.0,92
343,1,0,0,0,0,1,0,0,1,0,0,0,1,1,850,2,6.0,91
344,1,0,0,0,0,1,0,0,1,1,0,0,1,2,550,1,6.0,91
345,1,0,0,0,0,1,0,0,0,1,0,0,1,2,550,2,6.0,91
346,0,1,0,0,0,1,0,0,1,1,0,0,1,2,1200,1,6.0,91
347,1,0,0,0,0,1,0,0,1,0,0,0,0,3,1100,2,6.0,91
348,0,1,0,0,0,1,0,1,0,1,0,0,1,2,650,1,6.0,91
349,1,0,0,0,0,1,0,0,1,0,0,0,0,3,1050,2,6.0,91
350,0,1,0,0,0,1,0,1,0,1,0,0,1,2,960,2,5.0,92
351,1,0,0,0,0,1,0,0,1,1,0,0,1,2,650,2,5.0,11
352,0,1,0,0,0,1,0,1,0,1,0,0,1,1,550,1,5.0,92
353,0,1,0,0,0,1,0,1,0,1,0,0,1,2,500,2,5.0,91
354,0,1,0,0,0,1,0,0,1,0,1,0,1,1,450,1,4.0,34
355,0,1,0,0,0,1,0,0,1,0,0,0,1,2,850,2,6.0,12
356,1,0,0,0,0,1,0,0,1,1,0,0,0,1,300,1,7.0,93
357,1,0,0,0,0,1,0,1,0,1,0,0,1,2,1000,3,4.0,12
358,1,0,0,0,0,1,0,0,1,1,0,0,1,2,500,1,5.0,13
359,1,0,0,0,0,1,0,1,0,1,0,0,1,2,756,1,5.0,93
360,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1000,1,4.0,23
361,1,0,0,0,0,1,0,0,1,1,0,0,1,1,150,1,5.0,12
362,1,0,0,0,0,1,0,0,1,0,0,0,1,1,800,1,5.0,92
363,0,1,0,0,0,1,0,0,1,0,0,0,0,2,700,2,6.0,23
364,0,1,0,0,0,1,0,0,1,0,0,0,1,1,420,1,6.0,33
365,0,1,0,0,0,1,0,0,1,0,0,0,0,2,800,1,6.0,91
366,1,0,0,0,0,1,0,0,1,0,0,0,1,2,288,1,6.0,23
367,0,1,0,0,0,1,0,0,1,1,0,0,1,2,900,2,6.0,91
368,1,0,0,0,0,1,0,0,1,0,0,0,0,2,850,2,7.0,11
369,1,0,0,0,0,1,0,0,1,0,0,0,1,1,350,1,6.0,11
370,0,1,0,0,0,1,0,0,1,1,0,0,1,2,600,1,4.0,92
371,1,0,0,0,0,1,0,1,0,0,0,0,1,2,1600,1,6.0,92
372,1,0,0,0,0,1,0,0,1,0,0,0,1,2,986,1,6.0,23
373,1,0,0,0,0,1,0,0,1,0,0,0,0,3,1330,2,7.0,13
374,0,1,0,0,0,1,0,1,0,1,0,0,1,3,1300,2,5.0,93
375,1,0,0,0,0,1,0,0,1,0,0,0,1,2,800,1,5.0,92
376,1,0,0,0,0,1,0,0,1,1,0,0,1,2,800,1,5.0,14
377,0,1,0,0,0,1,0,0,1,0,0,0,1,2,850,1,7.0,93
378,1,0,0,0,0,1,0,0,1,1,0,0,0,1,322,1,5.0,13
379,1,0,0,0,0,1,0,0,0,1,0,0,1,2,800,1,6.0,92
380,1,0,0,0,0,1,0,0,1,0,0,0,0,4,1500,2,7.0,92
381,0,1,0,0,0,1,0,1,0,1,0,0,1,3,3500,2,6.0,12
382,1,0,0,0,0,1,0,0,0,0,0,0,1,2,957,2,6.0,12
383,1,0,0,0,0,1,0,0,1,0,0,0,1,1,850,1,5.0,13
384,1,0,0,0,0,1,0,0,1,0,0,0,1,2,900,2,6.0,92
385,0,1,0,0,0,1,0,1,0,1,0,0,1,2,600,1,6.0,92
386,1,0,0,0,0,1,0,1,0,1,0,0,1,1,350,1,5.0,95
387,0,1,0,0,0,1,0,0,1,1,0,0,1,2,800,1,6.0,92
388,1,0,0,0,0,1,0,0,1,1,0,0,1,2,320,1,5.0,12
389,1,0,0,0,0,1,0,0,1,1,0,0,1,3,800,1,4.0,94
390,1,0,0,0,0,1,0,1,0,0,0,0,1,2,700,2,7.0,11
391,0,1,0,0,0,1,0,1,0,1,0,0,0,2,1200,2,7.0,12
392,1,0,0,0,0,1,0,1,0,1,0,0,1,2,750,1,5.0,12
393,0,1,0,0,0,1,0,1,0,1,0,0,0,3,1200,3,7.0,93
394,1,0,0,0,0,1,0,0,1,1,0,0,1,2,450,1,6.0,94
395,0,1,0,0,0,1,0,1,0,1,0,0,1,3,1430,1,6.0,92
396,0,1,0,0,0,1,0,0,1,1,0,0,0,2,450,1,5.0,13
397,0,1,0,0,0,1,0,1,0,1,0,0,1,4,800,3,6.0,91
398,0,1,0,0,0,1,0,0,1,1,0,0,1,1,400,1,6.0,12
399,0,1,0,0,0,1,0,0,1,1,0,0,1,2,650,1,4.0,12
400,1,0,0,0,0,1,0,0,1,1,0,0,1,1,450,1,6.0,12
401,0,1,0,0,0,1,0,0,1,1,0,0,1,2,600,1,5.0,94
402,1,0,0,0,0,1,0,0,1,0,1,0,1,3,1200,2,6.0,13
403,1,0,0,0,0,1,0,0,1,0,0,0,1,2,700,1,5.0,33
404,1,0,0,0,0,1,0,0,1,0,0,0,0,1,300,1,5.0,91
405,0,1,0,0,0,1,0,0,1,1,0,0,1,3,1200,3,5.0,14
406,1,0,0,0,0,1,0,0,1,0,0,0,0,3,1300,2,7.0,91
407,0,1,0,0,0,1,0,0,1,1,0,0,0,1,400,1,6.0,91
408,1,0,0,0,0,1,0,0,1,0,0,0,0,3,1320,2,7.0,92
409,0,1,0,0,0,1,0,0,0,1,0,0,1,2,1000,2,4.0,91
410,1,0,0,0,0,1,0,0,1,0,0,0,1,2,700,1,4.0,12
411,1,0,0,0,0,1,0,0,1,1,0,0,1,2,800,2,5.0,92
412,0,1,0,0,0,1,0,0,0,1,0,0,1,2,900,1,6.0,93
413,0,1,0,0,0,1,0,0,1,1,0,0,1,3,1700,2,4.0,92
414,1,0,0,0,0,1,0,0,1,0,0,0,1,2,600,1,6.0,92
415,1,0,0,0,0,1,0,0,1,0,1,0,1,2,850,2,6.0,12
416,1,0,0,0,0,1,0,0,1,0,0,0,1,2,550,1,5.0,13
417,1,0,0,0,0,1,0,0,0,1,0,0,1,1,650,1,6.0,92
418,1,0,0,0,0,1,0,0,1,1,0,0,1,1,800,1,4.0,91
419,0,1,0,0,0,1,0,0,1,1,0,0,1,2,475,1,5.0,92
420,1,0,0,0,0,1,0,0,1,1,0,0,0,1,200,1,6.0,91
421,1,0,0,0,0,1,0,0,1,1,0,0,0,1,400,1,6.0,92
422,0,1,0,0,0,1,0,0,0,1,0,0,0,1,500,1,5.0,92
423,1,0,0,0,0,1,0,0,1,1,0,0,0,2,550,1,6.0,23
424,0,1,0,0,0,1,0,0,1,1,0,0,1,2,800,1,5.0,12
425,0,1,0,0,0,1,0,0,0,1,0,0,1,2,1000,2,5.0,23
426,1,0,0,0,0,1,0,1,0,0,0,0,1,1,400,1,6.0,95
427,1,0,0,0,0,1,0,0,1,1,0,0,0,1,300,1,6.0,12
428,1,0,0,0,0,1,0,0,1,1,0,0,1,2,450,1,6.0,11
429,1,0,0,0,0,1,0,0,1,1,0,0,1,2,450,1,6.0,12
430,1,0,0,0,0,1,0,0,1,1,0,0,1,2,1100,2,5.0,91
431,0,1,0,0,0,1,0,0,1,1,0,0,1,1,450,1,5.0,22
432,1,0,0,0,0,1,0,0,1,0,0,0,1,2,1100,2,7.0,92
433,1,0,0,0,0,1,0,0,1,1,0,0,1,2,650,1,6.0,22
434,1,0,0,0,0,1,0,0,1,0,0,0,1,2,780,1,6.0,92
435,0,1,0,0,0,1,0,1,0,1,0,0,1,3,1100,2,4.0,92
436,0,1,0,0,0,1,0,0,1,1,0,0,1,1,800,1,5.0,23
437,0,1,0,0,0,1,0,1,0,1,0,0,0,1,500,2,5.0,92
438,1,0,0,0,0,1,0,0,1,0,0,0,1,1,400,1,5.0,35
439,1,0,0,0,0,1,0,0,1,1,0,0,1,1,450,1,7.0,11
440,0,1,0,0,0,1,0,0,1,1,0,0,0,2,550,1,5.0,91
441,1,0,0,0,0,1,0,0,1,1,0,0,1,2,600,1,5.0,12
442,0,1,0,0,0,1,0,0,1,1,0,0,1,1,200,1,6.0,13
443,1,0,0,0,0,1,0,1,0,1,0,0,1,2,500,1,5.0,12
444,1,0,0,0,0,1,0,0,1,0,0,0,1,1,450,1,6.0,93
445,0,1,0,0,0,1,0,0,1,1,0,0,1,2,1050,2,5.0,91
446,1,0,0,0,0,1,0,0,1,0,0,0,1,3,1000,2,4.0,25
447,0,1,0,0,0,1,0,1,0,1,0,0,1,2,1200,2,6.0,93
448,0,1,0,0,0,1,0,1,0,0,1,0,1,3,1100,2,7.0,11
449,0,1,0,0,0,1,0,0,1,1,0,0,1,1,220,1,6.0,92
450,0,1,0,0,0,1,0,0,1,1,0,0,1,1,350,1,6.0,11
451,1,0,0,0,0,1,0,0,1,0,0,0,1,3,1100,1,4.0,93
452,0,1,0,0,0,1,0,0,1,1,0,0,1,2,800,1,5.0,92
453,0,1,0,0,0,1,0,0,1,1,0,0,1,2,950,1,6.0,92
454,0,1,0,0,0,1,0,0,1,1,0,0,1,3,1200,1,6.0,93
455,0,1,0,0,0,1,0,1,0,1,0,0,1,2,700,1,5.0,92
456,0,1,0,0,0,1,0,0,1,1,0,0,1,1,500,1,6.0,13
457,0,1,0,0,0,1,0,0,1,1,0,0,1,2,570,1,6.0,93
458,0,1,0,0,0,1,0,0,1,1,0,0,1,2,650,1,4.0,23
459,0,1,0,0,0,1,0,0,1,1,0,0,1,3,1200,3,5.0,12
460,0,1,0,0,0,1,0,0,1,1,0,0,1,5,960,2,6.0,91
461,0,1,0,0,0,1,0,1,0,1,0,0,1,2,1250,2,5.0,12
462,0,1,0,0,0,1,0,0,0,1,0,0,1,3,120,2,5.0,25
463,1,0,0,0,0,1,0,1,0,1,0,0,1,3,950,2,5.0,12
464,1,0,0,0,0,1,0,0,1,1,0,0,0,1,600,1,6.0,12
465,0,1,0,0,0,1,0,0,1,1,0,0,1,2,750,1,5.0,22
466,0,1,0,0,0,1,0,0,1,1,0,0,1,3,1200,2,6.0,33
467,1,0,0,0,0,1,0,1,0,1,0,0,0,1,400,1,7.0,92
468,1,0,0,0,0,1,0,0,0,1,0,0,1,1,600,1,4.0,92
469,0,1,0,0,0,1,0,0,1,1,0,0,1,2,700,1,5.0,92
470,0,1,0,0,0,1,0,1,0,1,0,0,1,2,850,1,6.0,93
471,0,1,0,0,0,1,0,1,0,1,0,0,1,1,500,1,5.0,91
472,1,0,0,0,0,1,0,0,1,1,0,0,1,2,650,1,6.0,92
473,0,1,0,0,0,1,0,1,0,1,0,0,1,2,800,2,6.0,93
474,0,1,0,0,0,1,0,0,1,1,0,0,1,3,830,2,6.0,34
475,0,1,0,0,0,1,0,0,1,0,0,0,0,2,600,1,7.0,92
476,0,1,0,0,0,1,0,0,1,1,0,0,1,2,800,1,4.0,12
477,0,1,0,0,0,1,0,1,0,0,1,0,1,2,1200,2,6.0,91
478,0,1,0,0,0,1,0,0,0,1,0,0,1,2,1000,2,6.0,92
479,1,0,0,0,0,1,0,0,1,1,0,0,0,2,750,2,6.0,92
480,1,0,0,0,0,1,0,0,1,0,0,0,1,2,800,2,6.0,93
481,0,1,0,0,0,1,0,0,1,1,0,0,1,2,1200,2,6.0,93
482,1,0,0,0,0,1,0,0,1,1,0,0,1,2,750,1,5.0,44
483,0,1,0,0,0,1,0,1,0,1,0,0,1,3,1500,2,6.0,1119
484,0,1,0,0,0,1,0,0,1,1,0,0,1,1,300,1,5.0,13
485,1,0,0,0,0,1,0,0,1,0,0,0,1,3,800,1,5.0,92
486,0,1,0,0,0,1,0,0,1,1,0,0,1,2,450,2,6.0,92
487,0,1,0,0,0,1,0,0,0,1,0,0,1,4,1200,2,6.0,510
488,0,1,0,0,0,1,0,1,0,1,0,0,1,2,500,2,6.0,1114
489,1,0,0,0,0,1,0,1,0,1,0,0,1,2,900,2,6.0,91
490,1,0,0,0,0,1,0,0,1,0,0,0,1,2,460,1,6.0,92
491,0,1,0,0,0,1,0,1,0,0,1,0,1,2,530,1,6.0,23
492,1,0,0,0,0,1,0,1,0,1,0,0,1,2,650,2,6.0,94
493,1,0,0,0,0,1,0,1,0,0,0,0,1,2,700,2,5.0,91
494,0,1,0,0,0,1,0,0,1,1,0,0,1,2,400,1,6.0,23
495,0,1,0,0,0,1,0,0,1,1,0,0,1,2,1000,2,6.0,92
496,1,0,0,0,0,1,0,1,0,0,0,0,1,1,400,1,6.0,92
497,1,0,0,0,0,1,0,0,1,0,0,0,1,2,700,2,5.0,93
498,1,0,0,0,0,1,0,1,0,0,0,0,1,2,850,2,7.0,14
499,1,0,0,0,0,1,0,0,1,1,0,0,0,2,558,2,6.0,33
500,0,1,0,0,0,1,0,0,1,1,0,0,1,2,800,1,6.0,34
501,1,0,0,0,0,1,0,0,1,1,0,0,1,2,900,2,6.0,12
502,0,1,0,0,0,1,0,0,0,1,0,0,1,3,1600,2,6.0,13
503,1,0,0,0,0,1,0,0,1,0,0,0,1,1,150,1,6.0,15
504,1,0,0,0,0,1,0,0,1,0,0,0,0,3,1600,2,6.0,93
505,0,1,0,0,0,1,0,0,1,1,0,0,1,3,1000,1,5.0,24
506,0,1,0,0,0,1,0,0,1,1,0,0,1,1,700,1,6.0,13
507,0,1,0,0,0,1,0,0,1,1,0,0,1,1,175,1,4.0,92
508,0,1,0,0,0,1,0,1,0,1,0,0,1,1,450,1,5.0,91
509,1,0,0,0,0,1,0,1,0,0,0,0,0,3,1700,3,6.0,13
510,1,0,0,0,0,1,0,0,1,1,0,0,1,2,425,1,6.0,23
511,0,1,0,0,0,1,0,1,0,1,0,0,1,3,900,3,5.0,12
512,1,0,0,0,0,1,0,0,1,1,0,0,0,1,400,1,5.0,44
513,0,1,0,0,0,1,0,0,1,1,0,0,0,2,600,1,7.0,92
514,0,1,0,0,0,1,0,0,0,1,0,0,1,2,721,2,6.0,34
515,1,0,0,0,0,1,0,0,1,1,0,0,0,3,1150,2,7.0,12
516,1,0,0,0,0,1,0,0,1,1,0,0,1,3,2210,3,6.0,92
517,0,1,0,0,0,1,0,0,1,1,0,0,1,2,675,1,4.0,92
518,0,1,0,0,0,1,0,0,0,1,0,0,1,2,1320,2,6.0,72
519,1,0,0,0,0,1,0,0,1,1,0,0,0,1,250,1,6.0,92
520,0,1,0,0,0,1,0,0,1,0,0,0,1,2,720,2,5.0,91
521,1,0,0,0,0,1,0,0,1,0,0,0,1,5,1880,2,5.0,22
522,1,0,0,0,0,1,0,1,0,1,0,0,1,3,850,3,5.0,11
523,1,0,0,0,0,1,0,0,1,1,0,0,1,2,1050,2,6.0,11
524,0,1,0,0,0,0,1,1,0,1,0,0,1,1,320,1,5.0,27
525,1,0,0,0,0,0,1,0,0,1,0,0,0,2,750,2,6.0,410
526,1,0,0,0,0,0,1,0,0,1,0,0,0,1,450,1,5.0,710
527,1,0,0,0,0,0,1,0,1,0,1,0,0,3,1100,3,5.0,213
528,0,1,0,0,0,0,1,0,0,1,0,0,1,1,640,1,6.0,67
529,0,1,0,0,0,0,1,0,1,0,0,0,0,1,650,1,6.0,47
530,1,0,0,0,0,0,1,0,1,1,0,0,1,2,800,2,6.0,1414
531,1,0,0,0,0,0,1,1,0,1,0,0,0,4,1600,5,7.0,4378
532,0,1,0,0,0,0,1,0,1,1,0,0,1,1,460,1,6.0,28
533,1,0,0,0,0,0,1,1,0,1,0,0,0,4,1650,4,7.0,1318
534,1,0,0,0,0,0,1,1,0,0,0,0,0,1,480,2,6.0,24
535,1,0,0,0,0,0,1,0,0,0,0,0,0,1,500,2,5.0,14
536,1,0,0,0,0,0,1,1,0,0,0,0,0,1,490,2,7.0,24
537,0,1,0,0,0,0,1,0,0,1,0,0,1,1,620,1,6.0,23
538,1,0,0,0,0,0,1,1,0,1,0,0,1,2,518,2,5.0,512
539,1,0,0,0,0,0,1,1,0,1,0,0,0,2,700,2,5.0,47
540,1,0,0,0,0,0,1,1,0,1,0,0,0,2,777,2,7.0,1824
541,1,0,0,0,0,0,1,0,1,0,1,0,0,2,650,2,7.0,67
542,1,0,0,0,0,0,1,1,0,1,0,0,0,3,1800,4,6.0,37
543,1,0,0,0,0,0,1,0,0,0,1,0,0,5,2308,5,7.0,1731
544,1,0,0,0,0,0,1,0,1,1,0,0,0,1,425,2,7.0,1121
545,1,0,0,0,0,0,1,0,1,0,0,0,1,2,890,2,5.0,719
546,0,1,0,0,0,0,1,0,1,1,0,0,1,1,270,1,6.0,1423
547,1,0,0,0,0,0,1,1,0,0,0,0,0,2,850,2,7.0,47
548,1,0,0,0,0,0,1,1,0,1,0,0,0,2,888,2,7.0,920
549,1,0,0,0,0,0,1,1,0,0,1,0,0,2,650,2,6.0,89
550,1,0,0,0,0,0,1,0,1,0,0,0,0,1,275,1,6.0,1924
551,1,0,0,0,0,0,1,1,0,0,1,0,0,2,700,2,6.0,321
552,0,1,0,0,0,0,1,0,1,1,0,0,1,1,375,1,6.0,122
553,0,1,0,0,0,0,1,1,0,1,0,0,1,1,424,1,5.0,37
554,0,1,0,0,0,0,1,0,0,1,0,0,1,1,400,2,6.0,88
555,1,0,0,0,0,0,1,0,0,1,0,0,0,1,450,1,6.0,612
556,1,0,0,0,0,0,1,1,0,1,0,0,0,4,2079,5,7.0,458
557,0,1,0,0,0,0,1,1,0,1,0,0,1,2,586,1,6.0,94
558,1,0,0,0,0,0,1,0,0,1,0,0,1,2,610,2,5.0,15
559,1,0,0,0,0,0,1,1,0,1,0,0,1,1,488,2,5.0,816
560,1,0,0,0,0,0,1,1,0,1,0,0,0,3,1200,3,5.0,6066
561,1,0,0,0,0,0,1,1,0,1,0,0,0,2,722,2,7.0,3448
562,1,0,0,0,0,0,1,0,1,1,0,0,0,1,450,1,5.0,58
563,0,1,0,0,0,0,1,1,0,1,0,0,1,1,500,2,6.0,28
564,1,0,0,0,0,0,1,0,0,0,0,0,0,2,680,2,7.0,514
565,1,0,0,0,0,0,1,0,1,1,0,0,0,2,1150,2,7.0,1440
566,1,0,0,0,0,0,1,0,0,0,0,0,0,2,830,2,6.0,22
567,1,0,0,0,0,0,1,0,0,1,0,0,0,1,550,1,5.0,57
568,1,0,0,0,0,0,1,1,0,0,1,0,0,1,470,2,5.0,67
569,1,0,0,0,0,0,1,1,0,0,1,0,0,1,410,2,7.0,922
570,1,0,0,0,0,0,1,1,0,1,0,0,0,2,710,2,7.0,1114
571,1,0,0,0,0,0,1,1,0,1,0,0,0,2,750,2,5.0,1218
572,1,0,0,0,0,0,1,0,1,1,0,0,0,2,800,2,6.0,67
573,1,0,0,0,0,0,1,0,1,1,0,0,0,1,435,2,7.0,37
574,1,0,0,0,0,0,1,1,0,1,0,0,0,1,500,1,5.0,2644
575,1,0,0,0,0,0,1,0,0,1,0,0,0,2,800,2,6.0,18
576,1,0,0,0,0,0,1,1,0,0,1,0,0,1,540,2,6.0,24
577,1,0,0,0,0,0,1,0,1,1,0,0,0,2,1050,2,7.0,2542
578,1,0,0,0,0,0,1,1,0,1,0,0,0,2,700,2,6.0,2541
579,1,0,0,0,0,0,1,1,0,1,0,0,0,4,1600,4,6.0,5378
580,1,0,0,0,0,0,1,0,0,1,0,0,0,2,600,1,6.0,25
581,0,1,0,0,0,0,1,0,1,1,0,0,1,1,300,2,6.0,97
582,1,0,0,0,0,0,1,0,1,0,0,0,1,1,550,2,5.0,34
583,1,0,0,0,0,0,1,1,0,1,0,0,0,3,932,3,7.0,1420
584,1,0,0,0,0,0,1,0,1,1,0,0,0,1,450,2,5.0,1320
585,1,0,0,0,0,0,1,0,1,1,0,0,1,2,600,2,5.0,24
586,1,0,0,0,0,0,1,0,1,1,0,0,0,1,424,2,7.0,1623
587,1,0,0,0,0,0,1,0,0,0,0,0,1,2,560,2,7.0,93
588,1,0,0,0,0,0,1,0,1,0,0,0,0,1,450,2,6.0,1018
589,1,0,0,0,0,0,1,1,0,1,0,0,0,4,3000,5,5.0,3960
590,1,0,0,0,0,0,1,0,0,0,1,0,0,1,600,2,6.0,37
591,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1400,3,5.0,1621
592,1,0,0,0,0,0,1,0,1,0,0,0,0,2,630,2,7.0,1032
593,1,0,0,0,0,0,1,0,1,1,0,0,0,3,1400,3,7.0,48
594,0,1,0,0,0,0,1,0,0,0,1,0,1,1,320,1,5.0,1224
595,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1000,2,6.0,48
596,1,0,0,0,0,0,1,0,1,1,0,0,0,3,1150,3,7.0,3241
597,1,0,0,0,0,0,1,1,0,0,1,0,0,2,751,2,7.0,330
598,1,0,0,0,0,0,1,0,0,0,1,0,0,2,570,2,6.0,47
599,1,0,0,0,0,0,1,1,0,1,0,0,0,2,696,2,7.0,1321
600,1,0,0,0,0,0,1,0,1,0,1,0,0,4,1600,4,7.0,929
601,1,0,0,0,0,0,1,1,0,0,0,0,0,3,2500,3,7.0,4789
602,1,0,0,0,0,0,1,0,1,1,0,0,0,3,1150,3,7.0,741
603,1,0,0,0,0,0,1,1,0,1,0,0,0,3,1500,4,6.0,710
604,1,0,0,0,0,0,1,0,0,1,0,0,0,3,950,3,6.0,67
605,1,0,0,0,0,0,1,0,1,0,0,0,0,2,750,2,5.0,1121
606,1,0,0,0,0,0,1,0,0,1,0,0,0,2,715,2,5.0,510
607,1,0,0,0,0,0,1,0,0,1,0,0,0,3,1337,3,5.0,2830
608,1,0,0,0,0,0,1,1,0,0,0,0,0,3,737,3,6.0,1315
609,1,0,0,0,0,0,1,0,1,0,0,0,0,2,750,2,5.0,621
610,1,0,0,0,0,0,1,1,0,1,0,0,0,2,760,2,6.0,47
611,1,0,0,0,0,0,1,1,0,1,0,0,0,2,750,2,6.0,816
612,1,0,0,0,0,0,1,1,0,0,0,0,0,2,650,2,7.0,26
613,0,1,0,0,0,0,1,1,0,1,0,0,1,2,1000,2,5.0,47
614,1,0,0,0,0,0,1,0,1,1,0,0,1,1,570,1,4.0,93
615,1,0,0,0,0,0,1,1,0,0,1,0,0,2,900,2,7.0,519
616,1,0,0,0,0,0,1,0,1,0,1,0,0,2,760,2,7.0,311
617,1,0,0,0,0,0,1,0,1,1,0,0,0,3,1500,4,7.0,1742
618,1,0,0,0,0,0,1,0,1,0,1,0,0,3,1150,3,7.0,1012
619,1,0,0,0,0,0,1,1,0,0,1,0,0,3,1100,3,6.0,828
620,1,0,0,0,0,0,1,0,0,1,0,0,0,3,1000,3,5.0,915
621,1,0,0,0,0,0,1,0,1,0,0,0,0,2,720,2,6.0,1422
622,1,0,0,0,0,0,1,0,0,0,1,0,0,1,365,1,7.0,1840
623,1,0,0,0,0,0,1,0,0,1,0,0,0,4,2000,4,7.0,917
624,1,0,0,0,0,0,1,0,1,1,0,0,0,1,400,1,7.0,213
625,1,0,0,0,0,0,1,1,0,1,0,0,0,3,1330,4,5.0,1245
626,1,0,0,0,0,0,1,1,0,0,1,0,0,3,850,3,6.0,2535
627,1,0,0,0,0,0,1,0,0,1,0,0,0,4,2000,5,6.0,414
628,1,0,0,0,0,0,1,1,0,1,0,0,0,2,700,2,5.0,26
629,1,0,0,0,0,0,1,1,0,0,0,0,0,2,900,2,5.0,715
630,1,0,0,0,0,0,1,0,0,0,1,0,0,2,650,2,7.0,1016
631,1,0,0,0,0,0,1,0,1,0,1,0,0,4,2600,4,6.0,820
632,1,0,0,0,0,0,1,0,1,1,0,0,0,2,680,2,6.0,514
633,1,0,0,0,0,0,1,1,0,1,0,0,0,3,950,3,7.0,89
634,1,0,0,0,0,0,1,1,0,1,0,0,1,4,1783,3,5.0,520
635,1,0,0,0,0,0,1,0,1,1,0,0,0,3,1330,3,5.0,840
636,0,1,0,0,0,0,1,0,1,1,0,0,1,1,565,2,6.0,18
637,1,0,0,0,0,0,1,0,1,1,0,0,0,1,450,1,5.0,48
638,1,0,0,0,0,0,1,1,0,1,0,0,0,2,710,2,6.0,518
639,1,0,0,0,0,0,1,1,0,1,0,0,0,3,1514,4,7.0,3458
640,1,0,0,0,0,0,1,0,1,1,0,0,0,3,1080,3,6.0,58
641,1,0,0,0,0,0,1,0,1,0,1,0,0,2,700,2,5.0,58
642,1,0,0,0,0,0,1,0,1,1,0,0,0,3,890,2,6.0,1119
643,1,0,0,0,0,0,1,1,0,1,0,0,0,3,1250,3,7.0,58
644,0,1,0,0,0,0,1,1,0,1,0,0,1,1,300,1,6.0,46
645,1,0,0,0,0,0,1,0,1,1,0,0,0,2,720,2,7.0,57
646,1,0,0,0,0,0,1,0,0,0,1,0,0,3,825,3,7.0,2022
647,1,0,0,0,0,0,1,0,0,1,0,0,1,2,500,2,6.0,15
648,1,0,0,0,0,0,1,1,0,1,0,0,0,2,750,2,7.0,1219
649,1,0,0,0,0,0,1,1,0,1,0,0,0,2,750,2,6.0,1518
650,1,0,0,0,0,0,1,0,0,1,0,0,0,1,360,1,6.0,37
651,1,0,0,0,0,0,1,1,0,0,1,0,0,4,1545,5,6.0,6578
652,1,0,0,0,0,0,1,0,1,1,0,0,0,1,400,1,7.0,44
653,1,0,0,0,0,0,1,0,1,0,1,0,0,3,750,2,7.0,616
654,1,0,0,0,0,0,1,0,1,0,1,0,0,1,432,2,5.0,58
655,1,0,0,0,0,0,1,0,1,0,1,0,0,2,780,2,5.0,1722
656,1,0,0,0,0,0,1,1,0,1,0,0,0,2,695,1,5.0,47
657,1,0,0,0,0,0,1,0,1,1,0,0,0,1,375,1,7.0,624
658,1,0,0,0,0,0,1,1,0,1,0,0,0,3,1095,3,6.0,4075
659,1,0,0,0,0,0,1,1,0,0,1,0,0,1,475,2,5.0,44
660,1,0,0,0,0,0,1,0,1,1,0,0,0,2,790,2,6.0,915
661,1,0,0,0,0,0,1,1,0,1,0,0,0,2,661,2,7.0,1938
662,1,0,0,0,0,0,1,1,0,1,0,0,0,2,700,2,6.0,57
663,1,0,0,0,0,0,1,1,0,0,1,0,0,1,420,1,6.0,67
664,1,0,0,0,0,0,1,0,1,1,0,0,0,2,750,2,7.0,57
665,0,1,0,0,0,0,1,1,0,1,0,0,1,2,950,3,5.0,94
666,1,0,0,0,0,0,1,0,0,0,1,0,0,5,1880,5,7.0,1531
667,1,0,0,0,0,0,1,0,0,1,0,0,0,3,1350,3,6.0,1128
668,0,1,0,0,0,0,1,1,0,0,1,0,1,1,330,1,6.0,46
